acq_date,fires,frp,scan,brightness,max_t,month_sin,month_cos
1280.0,2004-05-04,204.0,49611.9,305.7,368.3691176470588,26.9,0.49999999999999994,-0.8660254037844387
1281.0,2004-05-05,51.0,8625.5,82.5,355.5058823529412,27.5,0.49999999999999994,-0.8660254037844387
1282.0,2004-05-06,123.0,18051.0,157.7,361.3674796747967,25.4,0.49999999999999994,-0.8660254037844387
1283.0,2004-05-07,58.0,12275.5,89.1,367.3706896551725,25.2,0.49999999999999994,-0.8660254037844387
1284.0,2004-05-08,32.0,4359.2,38.5,363.621875,18.7,0.49999999999999994,-0.8660254037844387
1285.0,2004-05-09,29.0,3261.8,36.8,356.8206896551724,25.0,0.49999999999999994,-0.8660254037844387
1286.0,2004-05-10,39.0,6906.5,61.2,354.0794871794872,25.1,0.49999999999999994,-0.8660254037844387
1287.0,2004-05-11,104.0,15280.3,125.3,364.2125,24.5,0.49999999999999994,-0.8660254037844387
1288.0,2004-05-12,29.0,7976.9,63.2,351.3206896551724,23.8,0.49999999999999994,-0.8660254037844387
1289.0,2004-05-13,62.0,7636.2,72.2,362.56612903225806,25.4,0.49999999999999994,-0.8660254037844387
1290.0,2004-05-14,41.0,12010.3,78.2,364.66585365853655,26.3,0.49999999999999994,-0.8660254037844387
1291.0,2004-05-15,15.0,2525.8,20.8,367.6,26.8,0.49999999999999994,-0.8660254037844387
1292.0,2004-05-16,35.0,3940.1,44.3,360.4057142857143,27.4,0.49999999999999994,-0.8660254037844387
1293.0,2004-05-17,67.0,15888.7,105.3,363.80746268656713,26.4,0.49999999999999994,-0.8660254037844387
1294.0,2004-05-18,14.0,1707.3,18.5,357.0357142857143,25.5,0.49999999999999994,-0.8660254037844387
1295.0,2004-05-19,14.0,1112.5,19.6,341.47142857142853,24.4,0.49999999999999994,-0.8660254037844387
1296.0,2004-05-20,33.0,4256.4,43.4,357.3909090909091,24.8,0.49999999999999994,-0.8660254037844387
1297.0,2004-05-21,38.0,10836.3,78.3,354.6026315789473,26.6,0.49999999999999994,-0.8660254037844387
1298.0,2004-05-22,76.0,11086.1,82.5,368.3618421052632,24.2,0.49999999999999994,-0.8660254037844387
1299.0,2004-05-23,1.0,34.8,1.1,329.7,24.7,0.49999999999999994,-0.8660254037844387
1300.0,2004-05-24,7.0,625.8,9.2,352.65714285714284,25.4,0.49999999999999994,-0.8660254037844387
1301.0,2004-05-25,17.0,1852.6,21.4,356.3529411764706,23.2,0.49999999999999994,-0.8660254037844387
1302.0,2004-05-26,3.0,307.3,4.4,339.26666666666665,26.0,0.49999999999999994,-0.8660254037844387
1303.0,2004-05-27,8.0,547.8,9.2,343.025,22.1,0.49999999999999994,-0.8660254037844387
1304.0,2004-05-28,8.0,884.5,8.9,354.6875,21.4,0.49999999999999994,-0.8660254037844387
1305.0,2004-05-29,22.0,3330.3,24.4,369.7227272727272,22.1,0.49999999999999994,-0.8660254037844387
1306.0,2004-05-30,7.0,1052.9,11.1,349.24285714285713,21.6,0.49999999999999994,-0.8660254037844387
1307.0,2004-05-31,98.0,14929.8,117.8,363.85408163265305,23.5,0.49999999999999994,-0.8660254037844387
1308.0,2004-06-01,18.0,4225.7,35.3,360.3888888888889,24.9,1.2246467991473532e-16,-1.0
1310.0,2004-06-03,1.0,48.5,1.2,334.2,27.7,1.2246467991473532e-16,-1.0
1311.0,2004-06-04,6.0,919.5,11.1,347.9166666666667,26.3,1.2246467991473532e-16,-1.0
1312.0,2004-06-05,13.0,1753.2,19.0,357.9307692307693,22.4,1.2246467991473532e-16,-1.0
1313.0,2004-06-06,12.0,1611.5,19.9,346.15000000000003,22.8,1.2246467991473532e-16,-1.0
1314.0,2004-06-07,23.0,3861.5,27.7,365.991304347826,20.8,1.2246467991473532e-16,-1.0
1315.0,2004-06-08,39.0,4930.599999999999,53.2,355.4692307692308,23.6,1.2246467991473532e-16,-1.0
1316.0,2004-06-09,22.0,1765.6,25.4,350.1227272727273,24.0,1.2246467991473532e-16,-1.0
1317.0,2004-06-10,53.0,5004.8,55.8,361.7547169811321,23.6,1.2246467991473532e-16,-1.0
1318.0,2004-06-11,20.0,2306.4,30.2,347.92999999999995,24.3,1.2246467991473532e-16,-1.0
1319.0,2004-06-12,48.0,8904.4,74.5,361.65625,22.3,1.2246467991473532e-16,-1.0
1320.0,2004-06-13,21.0,2698.3,27.3,359.33809523809526,24.2,1.2246467991473532e-16,-1.0
1321.0,2004-06-14,23.0,3984.2,40.0,349.2,24.7,1.2246467991473532e-16,-1.0
1322.0,2004-06-15,58.0,7628.0,77.7,357.89827586206894,26.8,1.2246467991473532e-16,-1.0
1323.0,2004-06-16,23.0,3783.4,37.1,357.51304347826084,22.5,1.2246467991473532e-16,-1.0
1324.0,2004-06-17,77.0,9360.7,91.2,362.7753246753247,21.3,1.2246467991473532e-16,-1.0
1325.0,2004-06-18,22.0,3728.8,36.4,355.4909090909091,20.6,1.2246467991473532e-16,-1.0
1326.0,2004-06-19,35.0,4131.3,49.7,353.86,22.8,1.2246467991473532e-16,-1.0
1327.0,2004-06-20,29.0,3623.7,41.2,354.38965517241377,18.9,1.2246467991473532e-16,-1.0
1328.0,2004-06-21,43.0,5737.6,51.9,362.6720930232558,19.6,1.2246467991473532e-16,-1.0
1329.0,2004-06-22,31.0,4023.6,43.0,354.1935483870968,22.2,1.2246467991473532e-16,-1.0
1330.0,2004-06-23,43.0,6142.5,64.4,351.85581395348834,23.4,1.2246467991473532e-16,-1.0
1331.0,2004-06-24,29.0,2841.5,31.3,361.1655172413793,24.8,1.2246467991473532e-16,-1.0
1332.0,2004-06-25,26.0,1837.0,29.5,344.70000000000005,24.8,1.2246467991473532e-16,-1.0
1333.0,2004-06-26,97.0,12941.0,121.1,362.8855670103093,21.9,1.2246467991473532e-16,-1.0
1334.0,2004-06-27,28.0,5999.5,56.1,355.4535714285715,21.7,1.2246467991473532e-16,-1.0
1335.0,2004-06-28,30.0,3568.4,38.3,357.7366666666667,23.2,1.2246467991473532e-16,-1.0
1336.0,2004-06-29,25.0,3044.5,35.2,351.42800000000005,24.6,1.2246467991473532e-16,-1.0
1337.0,2004-06-30,40.0,5848.900000000001,75.5,346.9575,23.5,1.2246467991473532e-16,-1.0
1338.0,2004-07-01,42.0,5383.3,52.1,357.62857142857143,24.6,-0.5000000000000001,-0.8660254037844386
1339.0,2004-07-02,26.0,4177.4,38.7,359.5730769230769,24.8,-0.5000000000000001,-0.8660254037844386
1340.0,2004-07-03,24.0,2161.3,27.6,355.7833333333333,23.6,-0.5000000000000001,-0.8660254037844386
1341.0,2004-07-04,35.0,6151.5,48.2,369.5228571428571,26.1,-0.5000000000000001,-0.8660254037844386
1342.0,2004-07-05,39.0,7230.4,64.5,355.3948717948718,28.2,-0.5000000000000001,-0.8660254037844386
1343.0,2004-07-06,24.0,4837.0,40.3,361.8416666666667,23.2,-0.5000000000000001,-0.8660254037844386
1344.0,2004-07-07,100.0,23935.9,154.3,364.804,20.8,-0.5000000000000001,-0.8660254037844386
1345.0,2004-07-08,40.0,7562.1,64.8,360.96,19.8,-0.5000000000000001,-0.8660254037844386
1346.0,2004-07-09,43.0,3742.7,60.8,346.8627906976744,22.4,-0.5000000000000001,-0.8660254037844386
1347.0,2004-07-10,59.0,5739.5,67.0,356.128813559322,22.3,-0.5000000000000001,-0.8660254037844386
1348.0,2004-07-11,19.0,3299.8,24.2,364.0,23.3,-0.5000000000000001,-0.8660254037844386
1349.0,2004-07-12,30.0,3276.4,35.9,355.62,25.1,-0.5000000000000001,-0.8660254037844386
1350.0,2004-07-13,13.0,1467.7,18.0,353.1769230769231,23.8,-0.5000000000000001,-0.8660254037844386
1351.0,2004-07-14,46.0,4463.1,58.3,351.8782608695652,22.8,-0.5000000000000001,-0.8660254037844386
1352.0,2004-07-15,26.0,4157.0,42.0,355.8384615384615,22.7,-0.5000000000000001,-0.8660254037844386
1353.0,2004-07-16,37.0,3868.3,50.2,345.03513513513514,22.6,-0.5000000000000001,-0.8660254037844386
1354.0,2004-07-17,64.0,9062.0,98.8,357.4171875,23.1,-0.5000000000000001,-0.8660254037844386
1355.0,2004-07-18,63.0,6457.1,74.1,352.86984126984123,18.2,-0.5000000000000001,-0.8660254037844386
1356.0,2004-07-19,69.0,10346.0,104.9,358.81739130434784,20.8,-0.5000000000000001,-0.8660254037844386
1357.0,2004-07-20,46.0,5230.2,55.8,357.3521739130435,22.4,-0.5000000000000001,-0.8660254037844386
1358.0,2004-07-21,68.0,10277.9,92.9,361.1235294117647,22.4,-0.5000000000000001,-0.8660254037844386
1359.0,2004-07-22,61.0,21728.7,127.8,361.4065573770492,21.6,-0.5000000000000001,-0.8660254037844386
1360.0,2004-07-23,50.0,7156.8,67.2,360.94,22.5,-0.5000000000000001,-0.8660254037844386
1361.0,2004-07-24,103.0,17458.1,148.2,363.8961165048544,22.1,-0.5000000000000001,-0.8660254037844386
1362.0,2004-07-25,41.0,3407.9,53.9,343.1170731707317,22.7,-0.5000000000000001,-0.8660254037844386
1363.0,2004-07-26,44.0,6192.6,62.3,357.67045454545456,25.2,-0.5000000000000001,-0.8660254037844386
1364.0,2004-07-27,36.0,6258.2,56.7,359.56666666666666,22.2,-0.5000000000000001,-0.8660254037844386
1365.0,2004-07-28,41.0,4830.3,48.1,361.05121951219513,23.7,-0.5000000000000001,-0.8660254037844386
1366.0,2004-07-29,22.0,3502.7,43.4,353.04545454545456,22.8,-0.5000000000000001,-0.8660254037844386
1367.0,2004-07-30,20.0,1747.6,27.2,346.95500000000004,22.9,-0.5000000000000001,-0.8660254037844386
1368.0,2004-07-31,18.0,2775.2,27.6,360.9666666666666,22.9,-0.5000000000000001,-0.8660254037844386
1369.0,2004-08-01,48.0,7825.0,78.5,352.9583333333333,23.5,-0.8660254037844384,-0.5000000000000004
1370.0,2004-08-02,44.0,7064.0,64.3,362.9977272727273,25.7,-0.8660254037844384,-0.5000000000000004
1371.0,2004-08-03,51.0,7592.2,81.2,345.47647058823526,23.8,-0.8660254037844384,-0.5000000000000004
1372.0,2004-08-04,41.0,4202.0,56.0,352.6463414634146,21.9,-0.8660254037844384,-0.5000000000000004
1373.0,2004-08-05,61.0,8015.7,76.7,361.24590163934425,22.5,-0.8660254037844384,-0.5000000000000004
1374.0,2004-08-06,66.0,7340.6,78.7,364.1833333333333,21.6,-0.8660254037844384,-0.5000000000000004
1375.0,2004-08-07,42.0,4794.5,58.9,356.1404761904762,21.3,-0.8660254037844384,-0.5000000000000004
1376.0,2004-08-08,76.0,10211.8,99.6,358.92763157894734,21.7,-0.8660254037844384,-0.5000000000000004
1377.0,2004-08-09,76.0,10289.8,105.8,356.5513157894737,23.2,-0.8660254037844384,-0.5000000000000004
1378.0,2004-08-10,81.0,12201.5,121.4,353.0641975308642,23.0,-0.8660254037844384,-0.5000000000000004
1379.0,2004-08-11,85.0,13158.7,122.4,363.2505882352941,23.0,-0.8660254037844384,-0.5000000000000004
1380.0,2004-08-12,77.0,10762.8,102.4,348.312987012987,24.5,-0.8660254037844384,-0.5000000000000004
1381.0,2004-08-13,132.0,18104.5,169.5,364.1106060606061,25.6,-0.8660254037844384,-0.5000000000000004
1382.0,2004-08-14,93.0,15818.0,142.4,358.16774193548383,26.3,-0.8660254037844384,-0.5000000000000004
1383.0,2004-08-15,115.0,14706.7,165.8,356.95913043478265,20.8,-0.8660254037844384,-0.5000000000000004
1384.0,2004-08-16,57.0,6697.0,77.7,356.1561403508772,21.5,-0.8660254037844384,-0.5000000000000004
1385.0,2004-08-17,112.0,17184.4,177.3,351.00357142857143,21.6,-0.8660254037844384,-0.5000000000000004
1386.0,2004-08-18,85.0,10676.8,117.7,355.7611764705882,19.1,-0.8660254037844384,-0.5000000000000004
1387.0,2004-08-19,51.0,7056.2,79.1,353.82745098039214,22.7,-0.8660254037844384,-0.5000000000000004
1388.0,2004-08-20,107.0,16420.8,138.0,367.5056074766355,24.2,-0.8660254037844384,-0.5000000000000004
1389.0,2004-08-21,83.0,16161.0,152.9,351.5686746987952,24.7,-0.8660254037844384,-0.5000000000000004
1390.0,2004-08-22,123.0,18579.4,187.6,356.1959349593496,26.3,-0.8660254037844384,-0.5000000000000004
1391.0,2004-08-23,74.0,16643.9,118.0,360.7986486486486,27.2,-0.8660254037844384,-0.5000000000000004
1392.0,2004-08-24,159.0,32124.6,209.8,369.1522012578616,24.9,-0.8660254037844384,-0.5000000000000004
1393.0,2004-08-25,83.0,15633.7,137.9,359.1843373493976,24.5,-0.8660254037844384,-0.5000000000000004
1394.0,2004-08-26,69.0,12920.7,111.9,357.00289855072464,24.2,-0.8660254037844384,-0.5000000000000004
1395.0,2004-08-27,129.0,19458.5,170.5,363.2976744186047,25.6,-0.8660254037844384,-0.5000000000000004
1396.0,2004-08-28,32.0,4490.3,55.0,353.009375,26.4,-0.8660254037844384,-0.5000000000000004
1397.0,2004-08-29,48.0,3675.6,56.4,351.54375,26.2,-0.8660254037844384,-0.5000000000000004
1398.0,2004-08-30,89.0,16232.5,137.5,364.9898876404494,26.4,-0.8660254037844384,-0.5000000000000004
1399.0,2004-08-31,93.0,10904.1,119.8,354.3978494623656,17.6,-0.8660254037844384,-0.5000000000000004
1400.0,2004-09-01,142.0,28511.1,200.1,370.530985915493,19.9,-1.0,-1.8369701987210297e-16
1401.0,2004-09-02,215.0,38165.3,338.90000000000003,353.0483720930232,22.6,-1.0,-1.8369701987210297e-16
1402.0,2004-09-03,240.0,58086.1,320.2,377.77375,22.1,-1.0,-1.8369701987210297e-16
1403.0,2004-09-04,176.0,25707.0,252.9,354.63295454545454,23.0,-1.0,-1.8369701987210297e-16
1404.0,2004-09-05,249.0,36532.6,382.3,358.8437751004016,23.1,-1.0,-1.8369701987210297e-16
1405.0,2004-09-06,161.0,38547.8,318.5,353.84906832298134,24.2,-1.0,-1.8369701987210297e-16
1406.0,2004-09-07,273.0,32133.5,342.90000000000003,358.99743589743593,24.8,-1.0,-1.8369701987210297e-16
1407.0,2004-09-08,70.0,11313.6,109.4,354.48285714285714,22.6,-1.0,-1.8369701987210297e-16
1408.0,2004-09-09,145.0,19155.5,205.0,352.57310344827584,21.3,-1.0,-1.8369701987210297e-16
1409.0,2004-09-10,145.0,18808.4,209.0,356.2868965517241,25.3,-1.0,-1.8369701987210297e-16
1410.0,2004-09-11,159.0,21896.0,245.2,351.51509433962264,25.2,-1.0,-1.8369701987210297e-16
1411.0,2004-09-12,474.0,71289.4,672.3,360.5607594936709,25.2,-1.0,-1.8369701987210297e-16
1412.0,2004-09-13,478.0,69298.5,738.6,350.0039748953975,23.0,-1.0,-1.8369701987210297e-16
1413.0,2004-09-14,330.0,44872.0,447.7,358.7057575757576,23.4,-1.0,-1.8369701987210297e-16
1414.0,2004-09-15,327.0,51090.1,575.1,356.58134556574925,27.0,-1.0,-1.8369701987210297e-16
1415.0,2004-09-16,403.0,70824.8,598.8,357.77667493796525,27.1,-1.0,-1.8369701987210297e-16
1416.0,2004-09-17,235.0,48772.0,383.8,360.8221276595745,25.7,-1.0,-1.8369701987210297e-16
1417.0,2004-09-18,380.0,69519.3,596.5,356.038947368421,26.6,-1.0,-1.8369701987210297e-16
1418.0,2004-09-19,246.0,46064.9,420.3,362.2357723577236,28.0,-1.0,-1.8369701987210297e-16
1419.0,2004-09-20,422.0,95941.2,709.2,359.0345971563981,26.7,-1.0,-1.8369701987210297e-16
1420.0,2004-09-21,531.0,122913.1,852.2,364.0902071563089,25.1,-1.0,-1.8369701987210297e-16
1421.0,2004-09-22,273.0,62849.6,460.9,363.0065934065934,25.6,-1.0,-1.8369701987210297e-16
1422.0,2004-09-23,424.0,102190.0,652.2,360.3353773584906,26.1,-1.0,-1.8369701987210297e-16
1423.0,2004-09-24,224.0,55004.2,378.5,367.771875,29.9,-1.0,-1.8369701987210297e-16
1424.0,2004-09-25,294.0,40631.8,409.8,357.93979591836734,25.6,-1.0,-1.8369701987210297e-16
1425.0,2004-09-26,121.0,26345.6,218.4,356.4950413223141,26.6,-1.0,-1.8369701987210297e-16
1426.0,2004-09-27,302.0,51858.3,439.2,359.0566225165564,27.6,-1.0,-1.8369701987210297e-16
1427.0,2004-09-28,231.0,49258.9,343.8,360.9398268398269,27.7,-1.0,-1.8369701987210297e-16
1428.0,2004-09-29,208.0,27376.2,303.6,355.1870192307692,27.5,-1.0,-1.8369701987210297e-16
1429.0,2004-09-30,198.0,36664.6,343.8,355.17676767676767,28.3,-1.0,-1.8369701987210297e-16
1430.0,2004-10-01,176.0,18616.5,288.8,341.975,27.3,-0.8660254037844386,0.5000000000000001
1431.0,2004-10-02,393.0,60207.1,542.3000000000001,361.90178117048345,27.4,-0.8660254037844386,0.5000000000000001
1432.0,2004-10-03,343.0,56332.7,609.1,348.2344023323615,29.5,-0.8660254037844386,0.5000000000000001
1433.0,2004-10-04,822.0,140917.0,1208.8,357.8161800486618,32.0,-0.8660254037844386,0.5000000000000001
1434.0,2004-10-05,354.0,73012.7,637.0,364.3087570621469,29.4,-0.8660254037844386,0.5000000000000001
1435.0,2004-10-06,683.0,87902.6,932.2,354.41581259150803,32.6,-0.8660254037844386,0.5000000000000001
1436.0,2004-10-07,460.0,106046.1,746.6,360.6047826086957,26.6,-0.8660254037844386,0.5000000000000001
1437.0,2004-10-08,747.0,126849.1,1038.7,362.7333333333333,36.3,-0.8660254037844386,0.5000000000000001
1438.0,2004-10-09,553.0,87478.3,813.6,360.2023508137432,26.6,-0.8660254037844386,0.5000000000000001
1439.0,2004-10-10,755.0,347511.0,1685.3,365.7483443708609,26.8,-0.8660254037844386,0.5000000000000001
1440.0,2004-10-11,1202.0,277020.7,1777.3,365.57271214642265,26.4,-0.8660254037844386,0.5000000000000001
1441.0,2004-10-12,920.0,309600.0,1658.4,371.9295652173913,28.1,-0.8660254037844386,0.5000000000000001
1442.0,2004-10-13,1123.0,318445.6,1765.8,366.2486197684773,27.7,-0.8660254037844386,0.5000000000000001
1443.0,2004-10-14,598.0,135167.3,1082.1,358.93528428093646,28.7,-0.8660254037844386,0.5000000000000001
