,acq_date,fires,frp,scan,brightness,max_t_syd,max_t_bne
3308.0,2009-11-22,285.0,28574.7,401.4,345.2842105263158,40.4,31.7
3309.0,2009-11-23,310.0,66225.8,449.1,366.74967741935484,22.8,31.3
3310.0,2009-11-24,229.0,49608.9,398.7,357.8231441048035,21.5,29.8
3311.0,2009-11-25,260.0,55265.5,427.7,357.6957692307692,25.0,30.2
3312.0,2009-11-26,226.0,33481.2,349.5,354.18628318584075,26.6,28.6
3313.0,2009-11-27,156.0,19227.4,208.9,353.80320512820515,33.2,31.2
3314.0,2009-11-28,140.0,22106.9,200.5,361.16785714285714,29.3,34.2
3315.0,2009-11-29,395.0,40348.4,544.6,340.47569620253165,30.5,34.8
3316.0,2009-11-30,637.0,99083.1,868.3,367.75368916797487,23.1,34.3
3317.0,2009-12-01,676.0,153485.6,1237.9,352.2639053254438,21.2,29.2
3318.0,2009-12-02,443.0,72120.3,719.7,350.4417607223477,22.6,26.0
3319.0,2009-12-03,558.0,103506.1,915.8,358.2695340501792,22.6,28.3
3320.0,2009-12-04,641.0,111410.2,977.2,360.95522620904836,24.4,30.5
3321.0,2009-12-05,733.0,126802.2,1118.6,359.06261937244204,23.4,29.8
3322.0,2009-12-06,735.0,119433.6,1100.1,354.0268027210885,25.6,30.6
3323.0,2009-12-07,499.0,79399.7,749.7,361.1619238476954,28.5,30.5
3324.0,2009-12-08,534.0,95217.2,864.7,353.0655430711611,27.6,31.9
3325.0,2009-12-09,752.0,125195.6,1064.1,363.71529255319155,24.0,32.7
3326.0,2009-12-10,220.0,36986.3,386.5,349.1463636363636,28.8,33.0
3327.0,2009-12-11,128.0,15697.5,185.8,354.17578125,28.8,33.2
3328.0,2009-12-12,74.0,9372.5,116.0,349.97297297297297,27.1,30.8
3329.0,2009-12-13,301.0,78254.1,426.2,357.7637873754153,27.4,33.1
3330.0,2009-12-14,204.0,68248.4,283.3,380.8960784313726,24.3,31.8
3331.0,2009-12-15,120.0,16192.3,157.3,355.9675,24.5,29.3
3332.0,2009-12-16,30.0,3285.2000000000003,35.4,358.4133333333333,26.5,30.0
3333.0,2009-12-17,90.0,17389.3,150.6,353.5422222222222,32.0,30.5
3334.0,2009-12-18,43.0,4308.1,57.9,345.7674418604651,21.4,31.6
3335.0,2009-12-19,8.0,1091.5,10.7,359.4875,28.9,30.8
3336.0,2009-12-20,33.0,6197.2,60.0,348.57272727272726,22.5,28.1
3337.0,2009-12-21,53.0,18241.7,64.4,389.96981132075473,24.9,29.0
3338.0,2009-12-22,67.0,19797.100000000002,127.3,353.9597014925373,29.4,32.0
3341.0,2009-12-25,15.0,1654.7,17.7,362.92,28.1,29.1
3342.0,2009-12-26,13.0,1928.8,20.1,344.79999999999995,20.2,29.7
3343.0,2009-12-27,30.0,3209.1,32.2,357.56666666666666,22.9,29.3
3344.0,2009-12-28,37.0,4864.1,51.800000000000004,360.45675675675676,23.1,28.5
3345.0,2009-12-29,93.0,11163.2,124.3,348.06881720430107,26.1,29.1
3346.0,2009-12-30,88.0,12877.7,119.9,364.94772727272726,25.2,28.6
3347.0,2009-12-31,14.0,1753.3,19.0,353.5857142857143,24.8,28.6
3348.0,2010-01-01,12.0,1286.8,16.6,357.34999999999997,29.3,29.6
3349.0,2010-01-02,5.0,238.9,7.3,329.36,30.7,30.8
3350.0,2010-01-03,43.0,7969.8,72.7,356.846511627907,21.5,32.2
3351.0,2010-01-04,72.0,11755.4,117.1,354.4263888888889,23.9,27.7
3352.0,2010-01-05,42.0,5235.0,57.1,353.4214285714286,26.1,27.8
3353.0,2010-01-06,146.0,16435.0,196.8,353.02054794520546,27.6,29.3
3354.0,2010-01-07,51.0,10012.3,97.7,350.11764705882354,24.9,28.6
3355.0,2010-01-08,30.0,4675.0,46.9,361.6633333333333,25.6,30.3
3356.0,2010-01-09,21.0,5121.8,46.0,353.9047619047619,32.4,30.2
3357.0,2010-01-10,15.0,1803.7,19.8,364.0,30.0,30.6
3358.0,2010-01-11,35.0,6203.3,65.8,349.34285714285716,25.8,30.5
3359.0,2010-01-12,46.0,5835.9,67.9,346.68260869565216,30.3,31.0
3360.0,2010-01-13,49.0,7772.8,81.7,354.90408163265306,27.7,30.1
3361.0,2010-01-14,38.0,2349.6,47.5,340.0184210526316,22.9,30.7
3362.0,2010-01-15,31.0,3189.0,46.4,353.73870967741937,25.1,30.8
3363.0,2010-01-16,20.0,2442.5,27.1,343.075,25.9,29.9
3364.0,2010-01-17,33.0,4230.3,35.8,368.93030303030304,27.3,32.4
3365.0,2010-01-18,64.0,6831.9,97.0,346.165625,25.7,35.1
3366.0,2010-01-19,55.0,4871.5,69.1,356.0109090909091,26.8,32.8
3367.0,2010-01-20,67.0,6978.0,97.60000000000001,349.48955223880597,28.9,33.0
3368.0,2010-01-21,35.0,4091.9,46.6,353.5,27.4,32.6
3369.0,2010-01-22,30.0,3907.6,47.9,347.3066666666667,32.6,30.9
3370.0,2010-01-23,31.0,3815.7,45.1,343.30645161290323,41.3,32.1
3371.0,2010-01-24,23.0,1967.2,29.6,351.96956521739133,23.0,31.7
3372.0,2010-01-25,24.0,8143.6,46.5,346.375,26.1,32.5
3373.0,2010-01-26,10.0,1106.7,13.100000000000001,363.39,29.0,32.8
3374.0,2010-01-27,17.0,2947.5,32.2,343.55882352941177,27.1,33.6
3375.0,2010-01-28,26.0,3897.9,39.8,363.29615384615386,26.6,33.8
3376.0,2010-01-29,61.0,11024.0,76.3,371.5475409836066,30.2,32.6
3377.0,2010-01-30,25.0,3120.9,40.6,349.26800000000003,27.3,31.2
3378.0,2010-01-31,83.0,7777.3,102.6,352.6253012048193,26.6,28.1
3379.0,2010-02-01,22.0,1893.3999999999999,32.5,340.28181818181815,27.7,28.2
3380.0,2010-02-02,45.0,7513.0,51.3,367.5488888888889,27.7,29.3
3381.0,2010-02-03,35.0,7367.7,71.6,357.47999999999996,27.3,30.2
3382.0,2010-02-04,21.0,3338.7999999999997,32.0,362.3809523809524,27.2,30.9
3383.0,2010-02-05,57.0,10425.7,105.6,362.1947368421052,26.5,31.5
3384.0,2010-02-06,46.0,22156.6,105.6,373.35869565217394,22.4,31.6
3385.0,2010-02-07,75.0,11535.5,104.1,367.608,25.0,26.7
3386.0,2010-02-08,12.0,2380.1,20.8,364.075,27.6,30.3
3387.0,2010-02-09,2.0,179.9,2.0,354.85,27.6,29.2
3388.0,2010-02-10,11.0,536.7,13.4,338.53636363636366,27.9,29.9
3389.0,2010-02-11,18.0,2574.1,27.9,361.6222222222222,28.2,29.5
3390.0,2010-02-12,22.0,2921.7,33.0,352.21818181818185,37.8,31.1
3391.0,2010-02-13,54.0,5824.7,76.7,351.8314814814815,25.5,31.1
3392.0,2010-02-14,39.0,5012.0,47.7,369.1461538461539,26.4,31.4
3393.0,2010-02-15,69.0,8148.7,101.4,345.0985507246377,30.0,33.1
3394.0,2010-02-16,111.0,34235.2,122.8,391.5792792792793,26.4,32.0
3395.0,2010-02-17,61.0,62740.4,220.3,372.40983606557376,25.6,28.3
3396.0,2010-02-18,233.0,49074.4,306.2,375.64248927038625,25.9,30.0
3397.0,2010-02-19,94.0,37703.200000000004,168.7,373.16170212765957,25.5,29.1
3398.0,2010-02-20,58.0,9252.6,82.3,361.36034482758623,27.3,29.3
3399.0,2010-02-21,28.0,13413.9,46.6,387.6607142857143,29.8,29.9
3400.0,2010-02-22,18.0,1716.3,28.200000000000003,339.3777777777778,35.4,31.0
3401.0,2010-02-23,16.0,1821.5,20.4,361.8125,28.6,33.5
3402.0,2010-02-24,32.0,7194.3,52.3,370.246875,24.1,30.4
3403.0,2010-02-25,21.0,2210.8,26.0,358.62380952380954,24.6,29.1
3404.0,2010-02-26,31.0,3631.6,42.5,347.6290322580645,25.1,28.5
3405.0,2010-02-27,86.0,22946.8,173.0,354.803488372093,27.0,27.4
3406.0,2010-02-28,98.0,45465.0,150.6,389.0255102040816,26.7,29.8
3407.0,2010-03-01,47.0,15570.1,80.1,376.02127659574467,19.7,26.4
3408.0,2010-03-02,22.0,4562.6,23.6,376.56363636363636,23.0,23.9
3409.0,2010-03-03,21.0,7834.6,51.8,356.5904761904762,24.4,27.2
3410.0,2010-03-04,10.0,1112.2,10.7,367.57,25.2,27.0
3411.0,2010-03-05,7.0,1680.9,9.700000000000001,379.54285714285714,25.1,28.5
3412.0,2010-03-06,10.0,3356.4,20.8,370.94,26.7,27.0
3413.0,2010-03-07,27.0,5173.8,31.5,366.56666666666666,26.4,27.2
3414.0,2010-03-08,24.0,6566.7,44.9,369.3875,29.2,27.2
3415.0,2010-03-09,23.0,2666.2,24.4,366.8086956521739,30.0,32.6
3416.0,2010-03-10,9.0,1215.3,13.600000000000001,355.6666666666667,20.8,33.1
3417.0,2010-03-11,12.0,2172.6,15.9,372.4166666666667,24.2,30.0
3418.0,2010-03-12,6.0,978.8,9.8,354.1666666666667,24.5,28.1
3419.0,2010-03-13,49.0,10275.4,52.1,380.4836734693878,24.7,27.4
3420.0,2010-03-14,6.0,720.2,9.4,346.48333333333335,24.6,27.5
3421.0,2010-03-15,86.0,40157.1,128.9,380.8651162790698,25.2,28.0
3422.0,2010-03-16,34.0,7668.3,64.0,358.6470588235294,25.5,28.3
3423.0,2010-03-17,24.0,2949.0,36.0,340.5208333333333,26.0,28.4
3424.0,2010-03-18,29.0,2774.3,31.2,361.9379310344828,26.5,27.9
3425.0,2010-03-19,12.0,546.7,14.0,333.51666666666665,27.4,28.6
3426.0,2010-03-20,12.0,1254.5,12.6,365.9916666666666,29.0,28.4
3427.0,2010-03-21,19.0,3110.4,23.8,361.93684210526317,30.9,28.2
3428.0,2010-03-22,26.0,4125.2,35.1,364.7076923076923,25.0,28.5
3429.0,2010-03-23,36.0,4404.9,45.300000000000004,360.7555555555556,27.0,30.0
3430.0,2010-03-24,30.0,4583.5,43.1,357.7866666666667,26.0,29.1
3431.0,2010-03-25,63.0,10552.6,78.1,370.94920634920635,25.5,28.8
3432.0,2010-03-26,18.0,1344.2,21.900000000000002,350.55555555555554,29.6,28.7
3433.0,2010-03-27,1.0,161.4,1.2,376.3,26.9,29.1
3434.0,2010-03-28,9.0,1793.8,16.6,357.5,26.4,28.6
3435.0,2010-03-29,21.0,1937.3,30.7,343.6714285714286,27.5,27.8
3436.0,2010-03-30,22.0,2348.1,30.7,355.0772727272727,21.3,26.1
3437.0,2010-03-31,13.0,2724.2,22.0,364.7923076923077,23.1,27.5
3438.0,2010-04-01,58.0,10508.1,62.0,373.99827586206897,25.3,27.7
3439.0,2010-04-02,18.0,2535.3,27.6,355.5,24.6,27.9
3440.0,2010-04-03,17.0,3160.6000000000004,24.2,363.1764705882353,24.0,27.6
3441.0,2010-04-04,2.0,276.6,3.4,345.9,22.4,26.5
3442.0,2010-04-05,39.0,5079.5,45.0,365.3153846153846,21.5,27.7
3443.0,2010-04-06,7.0,799.0,11.3,344.3,23.3,26.1
3444.0,2010-04-07,13.0,2128.9,25.3,345.84615384615387,25.9,27.7
3445.0,2010-04-08,29.0,2586.0,38.0,348.3206896551724,28.7,31.0
3446.0,2010-04-09,5.0,4623.0,14.6,384.2,25.0,29.3
3447.0,2010-04-10,12.0,1372.4,14.1,362.44166666666666,27.9,31.0
3448.0,2010-04-11,8.0,4743.3,11.700000000000001,382.1125,27.9,31.3
3449.0,2010-04-12,5.0,437.5,5.7,352.02,24.5,26.0
3450.0,2010-04-13,10.0,1282.7,14.3,356.96999999999997,22.3,24.4
3451.0,2010-04-14,14.0,1980.8,19.9,359.0571428571429,25.0,26.9
3452.0,2010-04-15,34.0,4547.3,40.5,364.9588235294118,24.9,27.4
3453.0,2010-04-16,20.0,4300.0,39.3,352.005,22.3,24.6
3454.0,2010-04-17,28.0,4295.9,32.9,365.625,25.3,27.5
3455.0,2010-04-18,24.0,4039.1,33.9,342.10833333333335,25.0,26.8
3456.0,2010-04-19,61.0,5948.8,72.0,357.0180327868852,24.9,26.2
3457.0,2010-04-20,29.0,9943.199999999999,61.0,362.4310344827586,24.8,26.4
3458.0,2010-04-21,36.0,13797.5,77.4,367.875,24.2,23.1
3459.0,2010-04-22,39.0,4471.5,54.300000000000004,356.4435897435897,25.7,25.6
3460.0,2010-04-23,18.0,1884.6,25.2,349.43333333333334,30.7,28.4
3461.0,2010-04-24,27.0,3893.9,38.5,362.0740740740741,28.6,25.5
3462.0,2010-04-25,14.0,2189.8,22.1,360.6714285714285,22.8,29.3
3463.0,2010-04-26,7.0,405.20000000000005,8.5,340.7142857142857,21.8,26.4
3464.0,2010-04-27,31.0,5028.9,59.300000000000004,344.0,20.4,25.9
3465.0,2010-04-28,24.0,3365.0,30.0,356.9875,24.9,27.4
3466.0,2010-04-29,76.0,14398.9,116.5,357.8171052631579,24.6,29.3
3467.0,2010-04-30,31.0,5032.4,43.5,355.758064516129,19.4,28.3
3468.0,2010-05-01,29.0,4038.1,42.300000000000004,355.0689655172414,21.7,27.0
3469.0,2010-05-02,19.0,2839.2000000000003,23.900000000000002,365.46315789473687,26.5,27.0
3470.0,2010-05-03,54.0,6875.6,67.6,360.63518518518515,23.1,26.4
3471.0,2010-05-04,39.0,7038.099999999999,62.8,351.1358974358974,24.8,21.2
3472.0,2010-05-05,147.0,16789.1,199.4,353.1231292517007,21.1,27.9
3474.0,2010-05-07,104.0,11213.9,137.7,348.29903846153843,23.1,25.3
3475.0,2010-05-08,63.0,9700.3,83.9,363.784126984127,24.4,26.4
3476.0,2010-05-09,20.0,4696.1,43.0,356.325,24.6,25.7
3477.0,2010-05-10,31.0,4662.2,43.3,361.3451612903226,22.6,24.1
3478.0,2010-05-11,53.0,12749.9,80.3,367.7641509433962,27.0,25.8
3479.0,2010-05-12,83.0,13741.5,97.9,365.98192771084337,18.9,27.3
3480.0,2010-05-13,35.0,5260.8,46.1,359.5514285714286,21.9,24.4
3481.0,2010-05-14,15.0,2153.4,21.5,353.5866666666667,21.1,25.3
3482.0,2010-05-15,5.0,593.7,8.2,334.6,21.7,25.1
3483.0,2010-05-16,1.0,81.2,1.4,348.9,21.6,20.6
3484.0,2010-05-17,11.0,1333.5,14.0,358.41818181818184,17.9,20.8
3485.0,2010-05-18,7.0,532.6,7.700000000000001,350.5857142857143,15.4,23.5
3486.0,2010-05-19,25.0,2876.7,29.0,357.876,20.0,24.4
3487.0,2010-05-20,4.0,293.40000000000003,6.300000000000001,330.07500000000005,19.7,23.4
3488.0,2010-05-21,9.0,1464.7,9.8,374.68888888888887,19.5,19.7
3489.0,2010-05-22,6.0,780.0,9.6,347.55,18.6,23.7
3490.0,2010-05-23,3.0,282.9,3.7,353.40000000000003,14.7,22.5
3492.0,2010-05-25,1.0,20.8,1.1,318.2,16.9,21.5
3493.0,2010-05-26,1.0,97.0,2.1,330.8,17.3,23.1
3494.0,2010-05-27,7.0,442.4,7.6,346.59999999999997,18.7,23.9
3495.0,2010-05-28,4.0,336.1,7.0,332.95,19.9,22.3
3496.0,2010-05-29,1.0,21.5,1.1,319.0,17.1,21.0
3497.0,2010-05-30,1.0,71.9,1.0,356.8,19.1,19.8
3498.0,2010-05-31,6.0,422.0,6.4,352.90000000000003,20.0,21.5
3499.0,2010-06-01,5.0,428.8,5.3,358.5,19.7,22.4
3500.0,2010-06-02,34.0,4598.0,35.4,368.30294117647054,20.1,20.3
3501.0,2010-06-03,3.0,138.9,3.3000000000000003,335.73333333333335,18.6,23.3
3502.0,2010-06-04,16.0,2556.1,25.9,354.53125,17.7,21.9
3503.0,2010-06-05,36.0,3551.8,38.7,361.68611111111113,20.5,25.2
3504.0,2010-06-06,11.0,1643.6000000000001,16.1,359.79090909090905,18.5,22.5
3505.0,2010-06-07,33.0,3076.7,45.5,342.0090909090909,15.5,22.3
3506.0,2010-06-08,32.0,2619.2,37.2,351.878125,18.5,22.8
3507.0,2010-06-09,23.0,2678.4,30.5,357.39130434782606,16.7,23.9
3508.0,2010-06-10,5.0,525.5,6.1000000000000005,358.15999999999997,17.2,19.4
3509.0,2010-06-11,15.0,1050.1,16.2,351.43333333333334,17.4,21.3
3510.0,2010-06-12,5.0,656.8000000000001,7.800000000000001,352.56,16.7,19.7
3511.0,2010-06-13,15.0,1976.1,21.3,354.0466666666667,17.9,21.6
3512.0,2010-06-14,23.0,3069.6,29.0,363.3478260869565,18.3,21.9
3513.0,2010-06-15,28.0,3425.4,35.7,356.64285714285717,19.3,22.1
3514.0,2010-06-16,42.0,4509.0,52.9,361.33809523809526,18.9,21.3
3515.0,2010-06-17,10.0,1211.7,14.9,346.2,17.3,22.4
3516.0,2010-06-18,52.0,5383.9,55.2,363.5403846153846,18.0,20.4
3517.0,2010-06-19,8.0,1523.3000000000002,15.1,352.8875,19.5,22.3
3518.0,2010-06-20,17.0,1824.5,22.7,356.4764705882353,20.2,23.0
3519.0,2010-06-21,14.0,1971.5,21.4,354.4142857142857,16.0,22.1
3520.0,2010-06-22,23.0,2469.3,33.2,350.8782608695652,17.2,21.8
3521.0,2010-06-23,29.0,4868.1,40.2,364.36551724137934,15.6,22.3
3522.0,2010-06-24,39.0,6744.0,51.4,365.10769230769233,17.0,22.1
3523.0,2010-06-25,20.0,1842.7,24.4,352.665,18.4,21.7
3524.0,2010-06-26,2.0,90.0,2.4,333.9,20.0,21.3
3525.0,2010-06-27,32.0,3861.7,39.7,363.559375,14.9,21.1
3526.0,2010-06-28,17.0,2923.7999999999997,24.9,361.90588235294115,15.8,20.3
3527.0,2010-06-29,23.0,3403.9,31.0,364.82608695652175,14.4,16.0
3528.0,2010-06-30,12.0,2392.6,20.3,357.3666666666666,16.1,18.8
3529.0,2010-07-01,27.0,2060.0,31.3,346.7962962962963,17.1,19.3
3530.0,2010-07-02,29.0,3950.2,41.7,359.2344827586207,12.1,15.9
3531.0,2010-07-03,29.0,1467.2,32.1,338.6241379310345,16.3,18.9
3532.0,2010-07-04,28.0,2535.2000000000003,32.7,355.37142857142857,17.8,21.3
3533.0,2010-07-05,1.0,178.8,2.4,349.6,13.5,22.6
3534.0,2010-07-06,1.0,22.3,1.0,317.5,17.2,22.5
3535.0,2010-07-07,9.0,1499.4,16.6,342.44444444444446,16.0,16.9
3536.0,2010-07-08,10.0,1594.0,15.299999999999999,358.39,14.8,21.2
3537.0,2010-07-09,5.0,496.6,6.3999999999999995,348.36,15.6,22.2
3538.0,2010-07-10,19.0,1443.8,22.1,344.3315789473684,17.6,22.5
3539.0,2010-07-11,24.0,2367.9,24.4,364.4708333333333,19.0,21.3
3540.0,2010-07-12,62.0,8313.9,88.60000000000001,351.7483870967742,16.9,23.6
3541.0,2010-07-13,45.0,5184.2,50.4,363.4111111111111,18.6,23.9
3542.0,2010-07-14,17.0,2206.4,23.5,362.4235294117647,18.1,22.8
3543.0,2010-07-15,33.0,5957.3,50.4,362.92121212121214,18.2,21.5
3544.0,2010-07-16,45.0,8834.800000000001,59.5,367.6,18.2,21.4
3545.0,2010-07-17,42.0,7178.5,66.3,356.95,18.5,22.4
3546.0,2010-07-18,26.0,2409.7,30.8,356.80384615384617,19.4,23.6
3547.0,2010-07-19,22.0,3188.7,35.4,347.64090909090913,16.7,21.0
3548.0,2010-07-20,30.0,2962.3,35.5,359.18,16.5,20.7
3549.0,2010-07-21,14.0,1507.1,19.3,334.8285714285715,15.7,20.3
3550.0,2010-07-22,33.0,3021.6,43.2,347.23939393939395,14.7,21.4
3551.0,2010-07-23,13.0,862.0,19.3,334.45384615384614,18.2,21.5
3552.0,2010-07-24,49.0,9277.4,84.1,353.33673469387753,18.3,21.4
3553.0,2010-07-25,25.0,3948.6,40.4,359.82800000000003,16.9,19.5
3554.0,2010-07-26,49.0,4683.9,86.0,341.55102040816325,17.0,21.4
3555.0,2010-07-27,7.0,496.9,9.8,346.0142857142857,16.9,20.7
3556.0,2010-07-28,43.0,4808.3,67.9,341.48837209302326,15.2,23.2
3557.0,2010-07-29,65.0,6111.5,71.4,360.51846153846157,16.2,23.9
3558.0,2010-07-30,17.0,2014.6,23.7,346.7823529411765,21.1,26.4
3559.0,2010-07-31,30.0,1841.7,35.3,338.39000000000004,20.7,26.8
3560.0,2010-08-01,14.0,660.8,21.3,327.8071428571429,20.9,24.0
3561.0,2010-08-02,33.0,4237.2,48.6,357.3666666666667,15.7,20.4
3562.0,2010-08-03,13.0,2062.1,21.4,346.2076923076923,17.3,20.7
3563.0,2010-08-04,14.0,949.3,17.9,343.88571428571424,18.9,22.7
3564.0,2010-08-05,36.0,3289.9,49.7,350.29999999999995,16.9,22.5
3565.0,2010-08-06,42.0,9540.6,72.2,362.74285714285713,17.0,22.4
3566.0,2010-08-07,36.0,4067.5,49.2,350.84722222222223,16.1,20.1
3567.0,2010-08-08,24.0,2796.8,41.4,351.7833333333333,17.2,22.2
3568.0,2010-08-09,28.0,2325.6,33.5,349.7785714285714,17.1,23.1
3569.0,2010-08-10,40.0,6083.099999999999,53.2,363.15999999999997,16.4,19.7
3570.0,2010-08-11,31.0,3728.6,35.4,357.73870967741937,18.0,19.0
3571.0,2010-08-12,76.0,9359.7,95.6,361.99605263157895,16.7,19.6
3572.0,2010-08-13,62.0,12877.3,118.5,352.51612903225805,18.3,20.5
3573.0,2010-08-14,162.0,25740.9,215.2,360.8839506172839,21.8,22.2
3574.0,2010-08-15,77.0,13450.1,144.6,353.70649350649353,20.1,26.2
3575.0,2010-08-16,143.0,22012.8,200.7,357.59230769230766,18.8,23.5
3576.0,2010-08-17,48.0,8388.5,66.8,364.6895833333333,17.6,21.9
3577.0,2010-08-18,74.0,19543.6,130.8,357.4216216216216,19.9,23.4
3578.0,2010-08-19,38.0,4641.9,44.9,365.12105263157895,24.6,27.8
3579.0,2010-08-20,24.0,3436.3,36.3,354.05,19.3,18.1
3580.0,2010-08-21,40.0,4380.0,49.6,358.515,16.7,21.8
3581.0,2010-08-22,19.0,1592.3,26.0,345.8894736842105,17.3,22.3
3582.0,2010-08-23,43.0,5341.7,64.9,351.0279069767442,15.0,20.1
3583.0,2010-08-24,17.0,2188.3,26.3,351.77058823529416,19.8,21.1
3584.0,2010-08-25,39.0,4096.2,53.6,347.01794871794874,18.1,18.6
3585.0,2010-08-26,28.0,2270.4,40.5,344.9642857142857,18.0,20.8
3586.0,2010-08-27,25.0,3541.9,38.300000000000004,353.73199999999997,19.2,22.4
3587.0,2010-08-28,22.0,1794.6,34.5,343.8363636363636,17.5,23.7
3588.0,2010-08-29,29.0,4033.2,49.4,347.5896551724138,18.4,22.4
3589.0,2010-08-30,105.0,15727.8,127.9,368.9171428571429,17.6,23.2
3590.0,2010-08-31,39.0,9100.7,91.9,347.10769230769233,20.0,24.2
3591.0,2010-09-01,86.0,11056.4,123.3,348.4732558139535,25.9,24.8
3592.0,2010-09-02,32.0,4208.5,43.7,358.421875,18.1,28.4
3593.0,2010-09-03,29.0,4614.0,42.5,358.3827586206897,17.6,27.1
3594.0,2010-09-04,6.0,1730.0,13.5,354.0,20.3,25.7
3595.0,2010-09-05,15.0,1439.2,24.5,335.96666666666664,21.3,23.6
3596.0,2010-09-06,7.0,494.1,9.5,341.0571428571429,20.4,25.1
3597.0,2010-09-07,9.0,718.2,13.7,343.27777777777777,16.8,25.4
3598.0,2010-09-08,6.0,261.1,6.8,339.0833333333333,18.3,23.8
3599.0,2010-09-09,18.0,1455.8,21.400000000000002,351.65555555555557,18.4,25.4
3600.0,2010-09-10,9.0,652.1,10.8,349.93333333333334,24.5,24.1
3601.0,2010-09-11,23.0,4004.4,33.4,362.54347826086956,19.9,25.3
3602.0,2010-09-12,35.0,2707.1,41.800000000000004,348.97999999999996,18.9,23.6
3603.0,2010-09-13,33.0,3436.8,39.5,362.44848484848484,23.9,25.9
3604.0,2010-09-14,26.0,2413.9,28.3,359.9769230769231,18.1,25.1
3605.0,2010-09-15,10.0,1490.3999999999999,15.1,359.09000000000003,20.4,26.1
3606.0,2010-09-16,23.0,1755.8999999999999,34.7,342.704347826087,21.2,23.9
3607.0,2010-09-17,38.0,3630.8,44.0,357.5736842105263,19.3,21.9
3608.0,2010-09-18,16.0,2122.1,28.0,349.4625,23.3,24.1
3609.0,2010-09-19,47.0,3317.5,52.5,346.43829787234046,18.1,21.0
3610.0,2010-09-20,16.0,2823.5,21.400000000000002,363.9125,20.1,19.7
3611.0,2010-09-21,17.0,3436.2,30.0,359.94705882352946,23.7,24.4
3612.0,2010-09-22,45.0,4000.0,51.5,351.2311111111111,20.1,24.0
3613.0,2010-09-23,19.0,2879.7,30.7,345.9578947368421,19.0,25.1
3614.0,2010-09-24,35.0,2911.3,42.800000000000004,348.8914285714286,21.1,25.5
3615.0,2010-09-25,15.0,1205.6,22.1,338.81333333333333,26.9,23.0
3616.0,2010-09-26,36.0,4843.5,43.0,363.30555555555554,22.0,26.6
3617.0,2010-09-27,19.0,1936.6,28.2,350.67368421052635,27.1,27.8
3618.0,2010-09-28,96.0,7833.3,116.1,345.89479166666666,27.0,27.3
3619.0,2010-09-29,138.0,31289.6,247.2,363.9869565217391,18.5,28.1
3620.0,2010-09-30,191.0,35975.4,271.4,364.7811518324607,18.7,21.9
3621.0,2010-10-01,161.0,29323.2,225.79999999999998,367.676397515528,18.4,21.9
3622.0,2010-10-02,96.0,13280.5,147.9,352.54062500000003,19.6,21.1
3623.0,2010-10-03,61.0,6312.6,81.2,350.1393442622951,19.7,23.5
3624.0,2010-10-04,93.0,20777.7,193.4,350.91075268817207,20.6,28.1
3625.0,2010-10-05,115.0,16967.6,171.7,361.67478260869564,22.4,28.3
3626.0,2010-10-06,93.0,18563.5,151.3,357.4913978494623,22.4,29.4
3627.0,2010-10-07,22.0,3422.8,27.7,360.7,23.1,29.9
3628.0,2010-10-08,38.0,7421.3,46.9,372.71578947368425,19.5,22.6
3629.0,2010-10-09,12.0,1677.6,19.5,350.7916666666667,18.9,19.3
3630.0,2010-10-10,5.0,726.6,5.6,369.3,21.9,19.6
3631.0,2010-10-11,16.0,1481.5,21.6,335.23125,21.1,22.2
3632.0,2010-10-12,21.0,2671.5,28.4,360.4666666666667,21.8,22.9
3633.0,2010-10-13,50.0,3514.1,52.5,354.69800000000004,23.9,23.9
3634.0,2010-10-14,20.0,1800.0,21.3,362.645,28.9,25.6
3635.0,2010-10-15,12.0,1534.8,18.1,351.0083333333334,24.7,25.3
3636.0,2010-10-16,16.0,1200.7,21.1,341.94375,16.1,20.8
3637.0,2010-10-17,44.0,8564.1,47.0,377.44090909090914,24.0,22.2
3638.0,2010-10-18,85.0,43371.8,208.9,367.59529411764703,24.2,23.7
3639.0,2010-10-19,85.0,20572.5,137.4,370.65999999999997,19.0,26.7
3640.0,2010-10-20,85.0,13311.6,114.5,362.8141176470588,20.3,22.2
3641.0,2010-10-21,24.0,2762.1,38.0,352.7708333333333,21.5,22.6
3642.0,2010-10-22,19.0,1367.9,21.7,351.13157894736844,23.0,25.4
3643.0,2010-10-23,48.0,4342.5,58.9,353.7083333333333,27.2,26.6
3644.0,2010-10-24,19.0,2312.0,28.9,353.9789473684211,15.7,27.1
3645.0,2010-10-25,28.0,1761.4,39.3,339.6464285714286,19.6,26.0
3646.0,2010-10-26,69.0,7496.900000000001,94.4,350.6391304347826,26.7,26.4
3647.0,2010-10-27,45.0,7551.0,64.9,360.2511111111111,23.8,28.0
3648.0,2010-10-28,34.0,3992.4,49.5,352.5147058823529,21.4,27.4
3649.0,2010-10-29,86.0,7410.8,114.6,344.1790697674419,22.1,26.5
3650.0,2010-10-30,43.0,7467.1,70.2,362.5232558139535,24.4,26.5
